Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Andrew Luck,25.0,QB,16,16,11-5-0,380,616,61.7,4761,40,6.5,16,2.6,235,47.9,80.0,7.7,7.86,12.5,297.6,96.5,64.0,27,161,4.2,7.15,7.28,1,1,PB
2.0,Matt Hasselbeck,39.0,QB,4,0,,30,44,68.2,301,2,4.5,0,0.0,17,47.8,32.0,6.8,7.75,10.0,75.3,102.6,58.8,2,7,4.35,6.39,7.26,0,0,
3.0,Pat McAfee,27.0,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,,0,0,0.0,0.0,0.0,0,0,"PB,AP-1"
,Team Totals,,,16,16,11-5-0,410,661,62.0,4894,42,6.4,16,2.4,252,47.8,80.0,7.7,7.84,12.3,305.9,96.8,,29,168,4.2,7.09,7.27,1,1,
